model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen3-14B,395,decode,3,model.layers.3.mlp.gate_proj,linear,,B,17408,5120,394,model.layers.3.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,396,decode,3,model.layers.3.mlp.up_proj,linear,,B,17408,5120,394,model.layers.3.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,397,decode,3,model.layers.3.mlp.down_proj,linear,,B,5120,17408,395;396,model.layers.3.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,398,decode,4,model.layers.4.self_attn.q_proj,linear,,B,5120,5120,397,model.layers.4.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,399,decode,4,model.layers.4.self_attn.k_proj,linear,,B,1024,5120,397,model.layers.4.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,400,decode,4,model.layers.4.self_attn.v_proj,linear,,B,1024,5120,397,model.layers.4.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,401,decode,4,model.layers.4.self_attn.qk,batched_matmul,B*QH,1,KV,128,398;399,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,402,decode,4,model.layers.4.self_attn.pv,batched_matmul,B*QH,1,128,KV,401;400,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,403,decode,4,model.layers.4.self_attn.o_proj,linear,,B,5120,5120,402,model.layers.4.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,404,decode,4,model.layers.4.mlp.gate_proj,linear,,B,17408,5120,403,model.layers.4.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,405,decode,4,model.layers.4.mlp.up_proj,linear,,B,17408,5120,403,model.layers.4.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,406,decode,4,model.layers.4.mlp.down_proj,linear,,B,5120,17408,404;405,model.layers.4.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,407,decode,5,model.layers.5.self_attn.q_proj,linear,,B,5120,5120,406,model.layers.5.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,408,decode,5,model.layers.5.self_attn.k_proj,linear,,B,1024,5120,406,model.layers.5.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,409,decode,5,model.layers.5.self_attn.v_proj,linear,,B,1024,5120,406,model.layers.5.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,410,decode,5,model.layers.5.self_attn.qk,batched_matmul,B*QH,1,KV,128,407;408,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,411,decode,5,model.layers.5.self_attn.pv,batched_matmul,B*QH,1,128,KV,410;409,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,412,decode,5,model.layers.5.self_attn.o_proj,linear,,B,5120,5120,411,model.layers.5.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,413,decode,5,model.layers.5.mlp.gate_proj,linear,,B,17408,5120,412,model.layers.5.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,414,decode,5,model.layers.5.mlp.up_proj,linear,,B,17408,5120,412,model.layers.5.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,415,decode,5,model.layers.5.mlp.down_proj,linear,,B,5120,17408,413;414,model.layers.5.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,416,decode,6,model.layers.6.self_attn.q_proj,linear,,B,5120,5120,415,model.layers.6.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,417,decode,6,model.layers.6.self_attn.k_proj,linear,,B,1024,5120,415,model.layers.6.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,418,decode,6,model.layers.6.self_attn.v_proj,linear,,B,1024,5120,415,model.layers.6.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,419,decode,6,model.layers.6.self_attn.qk,batched_matmul,B*QH,1,KV,128,416;417,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,420,decode,6,model.layers.6.self_attn.pv,batched_matmul,B*QH,1,128,KV,419;418,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,421,decode,6,model.layers.6.self_attn.o_proj,linear,,B,5120,5120,420,model.layers.6.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,422,decode,6,model.layers.6.mlp.gate_proj,linear,,B,17408,5120,421,model.layers.6.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,423,decode,6,model.layers.6.mlp.up_proj,linear,,B,17408,5120,421,model.layers.6.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,424,decode,6,model.layers.6.mlp.down_proj,linear,,B,5120,17408,422;423,model.layers.6.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,425,decode,7,model.layers.7.self_attn.q_proj,linear,,B,5120,5120,424,model.layers.7.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,426,decode,7,model.layers.7.self_attn.k_proj,linear,,B,1024,5120,424,model.layers.7.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,427,decode,7,model.layers.7.self_attn.v_proj,linear,,B,1024,5120,424,model.layers.7.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,428,decode,7,model.layers.7.self_attn.qk,batched_matmul,B*QH,1,KV,128,425;426,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,429,decode,7,model.layers.7.self_attn.pv,batched_matmul,B*QH,1,128,KV,428;427,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,430,decode,7,model.layers.7.self_attn.o_proj,linear,,B,5120,5120,429,model.layers.7.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,431,decode,7,model.layers.7.mlp.gate_proj,linear,,B,17408,5120,430,model.layers.7.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,432,decode,7,model.layers.7.mlp.up_proj,linear,,B,17408,5120,430,model.layers.7.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,433,decode,7,model.layers.7.mlp.down_proj,linear,,B,5120,17408,431;432,model.layers.7.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,434,decode,8,model.layers.8.self_attn.q_proj,linear,,B,5120,5120,433,model.layers.8.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,435,decode,8,model.layers.8.self_attn.k_proj,linear,,B,1024,5120,433,model.layers.8.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,436,decode,8,model.layers.8.self_attn.v_proj,linear,,B,1024,5120,433,model.layers.8.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,437,decode,8,model.layers.8.self_attn.qk,batched_matmul,B*QH,1,KV,128,434;435,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,438,decode,8,model.layers.8.self_attn.pv,batched_matmul,B*QH,1,128,KV,437;436,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,439,decode,8,model.layers.8.self_attn.o_proj,linear,,B,5120,5120,438,model.layers.8.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,440,decode,8,model.layers.8.mlp.gate_proj,linear,,B,17408,5120,439,model.layers.8.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,441,decode,8,model.layers.8.mlp.up_proj,linear,,B,17408,5120,439,model.layers.8.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,442,decode,8,model.layers.8.mlp.down_proj,linear,,B,5120,17408,440;441,model.layers.8.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,443,decode,9,model.layers.9.self_attn.q_proj,linear,,B,5120,5120,442,model.layers.9.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,444,decode,9,model.layers.9.self_attn.k_proj,linear,,B,1024,5120,442,model.layers.9.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,445,decode,9,model.layers.9.self_attn.v_proj,linear,,B,1024,5120,442,model.layers.9.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,446,decode,9,model.layers.9.self_attn.qk,batched_matmul,B*QH,1,KV,128,443;444,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,447,decode,9,model.layers.9.self_attn.pv,batched_matmul,B*QH,1,128,KV,446;445,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,448,decode,9,model.layers.9.self_attn.o_proj,linear,,B,5120,5120,447,model.layers.9.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,449,decode,9,model.layers.9.mlp.gate_proj,linear,,B,17408,5120,448,model.layers.9.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,450,decode,9,model.layers.9.mlp.up_proj,linear,,B,17408,5120,448,model.layers.9.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,451,decode,9,model.layers.9.mlp.down_proj,linear,,B,5120,17408,449;450,model.layers.9.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,452,decode,10,model.layers.10.self_attn.q_proj,linear,,B,5120,5120,451,model.layers.10.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,453,decode,10,model.layers.10.self_attn.k_proj,linear,,B,1024,5120,451,model.layers.10.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,454,decode,10,model.layers.10.self_attn.v_proj,linear,,B,1024,5120,451,model.layers.10.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,455,decode,10,model.layers.10.self_attn.qk,batched_matmul,B*QH,1,KV,128,452;453,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,456,decode,10,model.layers.10.self_attn.pv,batched_matmul,B*QH,1,128,KV,455;454,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,457,decode,10,model.layers.10.self_attn.o_proj,linear,,B,5120,5120,456,model.layers.10.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,458,decode,10,model.layers.10.mlp.gate_proj,linear,,B,17408,5120,457,model.layers.10.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,459,decode,10,model.layers.10.mlp.up_proj,linear,,B,17408,5120,457,model.layers.10.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,460,decode,10,model.layers.10.mlp.down_proj,linear,,B,5120,17408,458;459,model.layers.10.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,461,decode,11,model.layers.11.self_attn.q_proj,linear,,B,5120,5120,460,model.layers.11.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,462,decode,11,model.layers.11.self_attn.k_proj,linear,,B,1024,5120,460,model.layers.11.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,463,decode,11,model.layers.11.self_attn.v_proj,linear,,B,1024,5120,460,model.layers.11.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,464,decode,11,model.layers.11.self_attn.qk,batched_matmul,B*QH,1,KV,128,461;462,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,465,decode,11,model.layers.11.self_attn.pv,batched_matmul,B*QH,1,128,KV,464;463,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,466,decode,11,model.layers.11.self_attn.o_proj,linear,,B,5120,5120,465,model.layers.11.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,467,decode,11,model.layers.11.mlp.gate_proj,linear,,B,17408,5120,466,model.layers.11.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,468,decode,11,model.layers.11.mlp.up_proj,linear,,B,17408,5120,466,model.layers.11.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,469,decode,11,model.layers.11.mlp.down_proj,linear,,B,5120,17408,467;468,model.layers.11.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,470,decode,12,model.layers.12.self_attn.q_proj,linear,,B,5120,5120,469,model.layers.12.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,471,decode,12,model.layers.12.self_attn.k_proj,linear,,B,1024,5120,469,model.layers.12.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,472,decode,12,model.layers.12.self_attn.v_proj,linear,,B,1024,5120,469,model.layers.12.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,473,decode,12,model.layers.12.self_attn.qk,batched_matmul,B*QH,1,KV,128,470;471,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,474,decode,12,model.layers.12.self_attn.pv,batched_matmul,B*QH,1,128,KV,473;472,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,475,decode,12,model.layers.12.self_attn.o_proj,linear,,B,5120,5120,474,model.layers.12.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,476,decode,12,model.layers.12.mlp.gate_proj,linear,,B,17408,5120,475,model.layers.12.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,477,decode,12,model.layers.12.mlp.up_proj,linear,,B,17408,5120,475,model.layers.12.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,478,decode,12,model.layers.12.mlp.down_proj,linear,,B,5120,17408,476;477,model.layers.12.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,479,decode,13,model.layers.13.self_attn.q_proj,linear,,B,5120,5120,478,model.layers.13.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,480,decode,13,model.layers.13.self_attn.k_proj,linear,,B,1024,5120,478,model.layers.13.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,481,decode,13,model.layers.13.self_attn.v_proj,linear,,B,1024,5120,478,model.layers.13.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,482,decode,13,model.layers.13.self_attn.qk,batched_matmul,B*QH,1,KV,128,479;480,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,483,decode,13,model.layers.13.self_attn.pv,batched_matmul,B*QH,1,128,KV,482;481,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,484,decode,13,model.layers.13.self_attn.o_proj,linear,,B,5120,5120,483,model.layers.13.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,485,decode,13,model.layers.13.mlp.gate_proj,linear,,B,17408,5120,484,model.layers.13.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,486,decode,13,model.layers.13.mlp.up_proj,linear,,B,17408,5120,484,model.layers.13.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,487,decode,13,model.layers.13.mlp.down_proj,linear,,B,5120,17408,485;486,model.layers.13.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,488,decode,14,model.layers.14.self_attn.q_proj,linear,,B,5120,5120,487,model.layers.14.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,489,decode,14,model.layers.14.self_attn.k_proj,linear,,B,1024,5120,487,model.layers.14.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,490,decode,14,model.layers.14.self_attn.v_proj,linear,,B,1024,5120,487,model.layers.14.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,491,decode,14,model.layers.14.self_attn.qk,batched_matmul,B*QH,1,KV,128,488;489,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,492,decode,14,model.layers.14.self_attn.pv,batched_matmul,B*QH,1,128,KV,491;490,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,493,decode,14,model.layers.14.self_attn.o_proj,linear,,B,5120,5120,492,model.layers.14.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,494,decode,14,model.layers.14.mlp.gate_proj,linear,,B,17408,5120,493,model.layers.14.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,495,decode,14,model.layers.14.mlp.up_proj,linear,,B,17408,5120,493,model.layers.14.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,496,decode,14,model.layers.14.mlp.down_proj,linear,,B,5120,17408,494;495,model.layers.14.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,497,decode,15,model.layers.15.self_attn.q_proj,linear,,B,5120,5120,496,model.layers.15.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,498,decode,15,model.layers.15.self_attn.k_proj,linear,,B,1024,5120,496,model.layers.15.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,499,decode,15,model.layers.15.self_attn.v_proj,linear,,B,1024,5120,496,model.layers.15.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,500,decode,15,model.layers.15.self_attn.qk,batched_matmul,B*QH,1,KV,128,497;498,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,501,decode,15,model.layers.15.self_attn.pv,batched_matmul,B*QH,1,128,KV,500;499,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,502,decode,15,model.layers.15.self_attn.o_proj,linear,,B,5120,5120,501,model.layers.15.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,503,decode,15,model.layers.15.mlp.gate_proj,linear,,B,17408,5120,502,model.layers.15.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,504,decode,15,model.layers.15.mlp.up_proj,linear,,B,17408,5120,502,model.layers.15.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,505,decode,15,model.layers.15.mlp.down_proj,linear,,B,5120,17408,503;504,model.layers.15.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,506,decode,16,model.layers.16.self_attn.q_proj,linear,,B,5120,5120,505,model.layers.16.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,507,decode,16,model.layers.16.self_attn.k_proj,linear,,B,1024,5120,505,model.layers.16.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,508,decode,16,model.layers.16.self_attn.v_proj,linear,,B,1024,5120,505,model.layers.16.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,509,decode,16,model.layers.16.self_attn.qk,batched_matmul,B*QH,1,KV,128,506;507,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,510,decode,16,model.layers.16.self_attn.pv,batched_matmul,B*QH,1,128,KV,509;508,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,511,decode,16,model.layers.16.self_attn.o_proj,linear,,B,5120,5120,510,model.layers.16.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,512,decode,16,model.layers.16.mlp.gate_proj,linear,,B,17408,5120,511,model.layers.16.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,513,decode,16,model.layers.16.mlp.up_proj,linear,,B,17408,5120,511,model.layers.16.mlp.up_proj.weight,"[17408,5120]",config+architecture,
