model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--mistralai--Mistral-7B-Instruct-v0.3,81,prefill,8,model.layers.8.mlp.down_proj,linear,,B*S,4096,14336,79;80,model.layers.8.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
models--mistralai--Mistral-7B-Instruct-v0.3,82,prefill,9,model.layers.9.self_attn.q_proj,linear,,B*S,4096,4096,81,model.layers.9.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,83,prefill,9,model.layers.9.self_attn.k_proj,linear,,B*S,1024,4096,81,model.layers.9.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,84,prefill,9,model.layers.9.self_attn.v_proj,linear,,B*S,1024,4096,81,model.layers.9.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,85,prefill,9,model.layers.9.self_attn.qk,batched_matmul,B*QH,S,S,128,82;83,,,config+architecture,"GQA QH=32, KVH=8"
models--mistralai--Mistral-7B-Instruct-v0.3,86,prefill,9,model.layers.9.self_attn.pv,batched_matmul,B*QH,S,128,S,85;84,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--mistralai--Mistral-7B-Instruct-v0.3,87,prefill,9,model.layers.9.self_attn.o_proj,linear,,B*S,4096,4096,86,model.layers.9.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,88,prefill,9,model.layers.9.mlp.gate_proj,linear,,B*S,14336,4096,87,model.layers.9.mlp.gate_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,89,prefill,9,model.layers.9.mlp.up_proj,linear,,B*S,14336,4096,87,model.layers.9.mlp.up_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,90,prefill,9,model.layers.9.mlp.down_proj,linear,,B*S,4096,14336,88;89,model.layers.9.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
models--mistralai--Mistral-7B-Instruct-v0.3,91,prefill,10,model.layers.10.self_attn.q_proj,linear,,B*S,4096,4096,90,model.layers.10.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,92,prefill,10,model.layers.10.self_attn.k_proj,linear,,B*S,1024,4096,90,model.layers.10.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,93,prefill,10,model.layers.10.self_attn.v_proj,linear,,B*S,1024,4096,90,model.layers.10.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,94,prefill,10,model.layers.10.self_attn.qk,batched_matmul,B*QH,S,S,128,91;92,,,config+architecture,"GQA QH=32, KVH=8"
models--mistralai--Mistral-7B-Instruct-v0.3,95,prefill,10,model.layers.10.self_attn.pv,batched_matmul,B*QH,S,128,S,94;93,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--mistralai--Mistral-7B-Instruct-v0.3,96,prefill,10,model.layers.10.self_attn.o_proj,linear,,B*S,4096,4096,95,model.layers.10.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,97,prefill,10,model.layers.10.mlp.gate_proj,linear,,B*S,14336,4096,96,model.layers.10.mlp.gate_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,98,prefill,10,model.layers.10.mlp.up_proj,linear,,B*S,14336,4096,96,model.layers.10.mlp.up_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,99,prefill,10,model.layers.10.mlp.down_proj,linear,,B*S,4096,14336,97;98,model.layers.10.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
models--mistralai--Mistral-7B-Instruct-v0.3,100,prefill,11,model.layers.11.self_attn.q_proj,linear,,B*S,4096,4096,99,model.layers.11.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,101,prefill,11,model.layers.11.self_attn.k_proj,linear,,B*S,1024,4096,99,model.layers.11.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,102,prefill,11,model.layers.11.self_attn.v_proj,linear,,B*S,1024,4096,99,model.layers.11.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,103,prefill,11,model.layers.11.self_attn.qk,batched_matmul,B*QH,S,S,128,100;101,,,config+architecture,"GQA QH=32, KVH=8"
models--mistralai--Mistral-7B-Instruct-v0.3,104,prefill,11,model.layers.11.self_attn.pv,batched_matmul,B*QH,S,128,S,103;102,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--mistralai--Mistral-7B-Instruct-v0.3,105,prefill,11,model.layers.11.self_attn.o_proj,linear,,B*S,4096,4096,104,model.layers.11.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,106,prefill,11,model.layers.11.mlp.gate_proj,linear,,B*S,14336,4096,105,model.layers.11.mlp.gate_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,107,prefill,11,model.layers.11.mlp.up_proj,linear,,B*S,14336,4096,105,model.layers.11.mlp.up_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,108,prefill,11,model.layers.11.mlp.down_proj,linear,,B*S,4096,14336,106;107,model.layers.11.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
models--mistralai--Mistral-7B-Instruct-v0.3,109,prefill,12,model.layers.12.self_attn.q_proj,linear,,B*S,4096,4096,108,model.layers.12.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,110,prefill,12,model.layers.12.self_attn.k_proj,linear,,B*S,1024,4096,108,model.layers.12.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,111,prefill,12,model.layers.12.self_attn.v_proj,linear,,B*S,1024,4096,108,model.layers.12.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,112,prefill,12,model.layers.12.self_attn.qk,batched_matmul,B*QH,S,S,128,109;110,,,config+architecture,"GQA QH=32, KVH=8"
models--mistralai--Mistral-7B-Instruct-v0.3,113,prefill,12,model.layers.12.self_attn.pv,batched_matmul,B*QH,S,128,S,112;111,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--mistralai--Mistral-7B-Instruct-v0.3,114,prefill,12,model.layers.12.self_attn.o_proj,linear,,B*S,4096,4096,113,model.layers.12.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,115,prefill,12,model.layers.12.mlp.gate_proj,linear,,B*S,14336,4096,114,model.layers.12.mlp.gate_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,116,prefill,12,model.layers.12.mlp.up_proj,linear,,B*S,14336,4096,114,model.layers.12.mlp.up_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,117,prefill,12,model.layers.12.mlp.down_proj,linear,,B*S,4096,14336,115;116,model.layers.12.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
models--mistralai--Mistral-7B-Instruct-v0.3,118,prefill,13,model.layers.13.self_attn.q_proj,linear,,B*S,4096,4096,117,model.layers.13.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,119,prefill,13,model.layers.13.self_attn.k_proj,linear,,B*S,1024,4096,117,model.layers.13.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,120,prefill,13,model.layers.13.self_attn.v_proj,linear,,B*S,1024,4096,117,model.layers.13.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,121,prefill,13,model.layers.13.self_attn.qk,batched_matmul,B*QH,S,S,128,118;119,,,config+architecture,"GQA QH=32, KVH=8"
models--mistralai--Mistral-7B-Instruct-v0.3,122,prefill,13,model.layers.13.self_attn.pv,batched_matmul,B*QH,S,128,S,121;120,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--mistralai--Mistral-7B-Instruct-v0.3,123,prefill,13,model.layers.13.self_attn.o_proj,linear,,B*S,4096,4096,122,model.layers.13.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,124,prefill,13,model.layers.13.mlp.gate_proj,linear,,B*S,14336,4096,123,model.layers.13.mlp.gate_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,125,prefill,13,model.layers.13.mlp.up_proj,linear,,B*S,14336,4096,123,model.layers.13.mlp.up_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,126,prefill,13,model.layers.13.mlp.down_proj,linear,,B*S,4096,14336,124;125,model.layers.13.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
models--mistralai--Mistral-7B-Instruct-v0.3,127,prefill,14,model.layers.14.self_attn.q_proj,linear,,B*S,4096,4096,126,model.layers.14.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,128,prefill,14,model.layers.14.self_attn.k_proj,linear,,B*S,1024,4096,126,model.layers.14.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,129,prefill,14,model.layers.14.self_attn.v_proj,linear,,B*S,1024,4096,126,model.layers.14.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,130,prefill,14,model.layers.14.self_attn.qk,batched_matmul,B*QH,S,S,128,127;128,,,config+architecture,"GQA QH=32, KVH=8"
models--mistralai--Mistral-7B-Instruct-v0.3,131,prefill,14,model.layers.14.self_attn.pv,batched_matmul,B*QH,S,128,S,130;129,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--mistralai--Mistral-7B-Instruct-v0.3,132,prefill,14,model.layers.14.self_attn.o_proj,linear,,B*S,4096,4096,131,model.layers.14.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,133,prefill,14,model.layers.14.mlp.gate_proj,linear,,B*S,14336,4096,132,model.layers.14.mlp.gate_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,134,prefill,14,model.layers.14.mlp.up_proj,linear,,B*S,14336,4096,132,model.layers.14.mlp.up_proj.weight,"[14336,4096]",config+architecture,
models--mistralai--Mistral-7B-Instruct-v0.3,135,prefill,14,model.layers.14.mlp.down_proj,linear,,B*S,4096,14336,133;134,model.layers.14.mlp.down_proj.weight,"[4096,14336]",config+architecture,SiLU(gate)*up precedes this GEMM
