model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--sentence-transformers--all-mpnet-base-v2,27,encode,3,encoder.layer.3.attention.v,linear,,B*S,768,768,24,encoder.layer.3.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,28,encode,3,encoder.layer.3.attention.qk,batched_matmul,B*heads,S,S,64,25;26,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,29,encode,3,encoder.layer.3.attention.pv,batched_matmul,B*heads,S,64,S,28;27,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,30,encode,3,encoder.layer.3.attention.output,linear,,B*S,768,768,29,encoder.layer.3.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,31,encode,3,encoder.layer.3.ffn.intermediate,linear,,B*S,3072,768,30,encoder.layer.3.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,32,encode,3,encoder.layer.3.ffn.output,linear,,B*S,768,3072,31,encoder.layer.3.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,33,encode,4,encoder.layer.4.attention.q,linear,,B*S,768,768,32,encoder.layer.4.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,34,encode,4,encoder.layer.4.attention.k,linear,,B*S,768,768,32,encoder.layer.4.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,35,encode,4,encoder.layer.4.attention.v,linear,,B*S,768,768,32,encoder.layer.4.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,36,encode,4,encoder.layer.4.attention.qk,batched_matmul,B*heads,S,S,64,33;34,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,37,encode,4,encoder.layer.4.attention.pv,batched_matmul,B*heads,S,64,S,36;35,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,38,encode,4,encoder.layer.4.attention.output,linear,,B*S,768,768,37,encoder.layer.4.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,39,encode,4,encoder.layer.4.ffn.intermediate,linear,,B*S,3072,768,38,encoder.layer.4.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,40,encode,4,encoder.layer.4.ffn.output,linear,,B*S,768,3072,39,encoder.layer.4.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,41,encode,5,encoder.layer.5.attention.q,linear,,B*S,768,768,40,encoder.layer.5.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,42,encode,5,encoder.layer.5.attention.k,linear,,B*S,768,768,40,encoder.layer.5.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,43,encode,5,encoder.layer.5.attention.v,linear,,B*S,768,768,40,encoder.layer.5.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,44,encode,5,encoder.layer.5.attention.qk,batched_matmul,B*heads,S,S,64,41;42,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,45,encode,5,encoder.layer.5.attention.pv,batched_matmul,B*heads,S,64,S,44;43,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,46,encode,5,encoder.layer.5.attention.output,linear,,B*S,768,768,45,encoder.layer.5.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,47,encode,5,encoder.layer.5.ffn.intermediate,linear,,B*S,3072,768,46,encoder.layer.5.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,48,encode,5,encoder.layer.5.ffn.output,linear,,B*S,768,3072,47,encoder.layer.5.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,49,encode,6,encoder.layer.6.attention.q,linear,,B*S,768,768,48,encoder.layer.6.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,50,encode,6,encoder.layer.6.attention.k,linear,,B*S,768,768,48,encoder.layer.6.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,51,encode,6,encoder.layer.6.attention.v,linear,,B*S,768,768,48,encoder.layer.6.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,52,encode,6,encoder.layer.6.attention.qk,batched_matmul,B*heads,S,S,64,49;50,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,53,encode,6,encoder.layer.6.attention.pv,batched_matmul,B*heads,S,64,S,52;51,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,54,encode,6,encoder.layer.6.attention.output,linear,,B*S,768,768,53,encoder.layer.6.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,55,encode,6,encoder.layer.6.ffn.intermediate,linear,,B*S,3072,768,54,encoder.layer.6.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,56,encode,6,encoder.layer.6.ffn.output,linear,,B*S,768,3072,55,encoder.layer.6.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,57,encode,7,encoder.layer.7.attention.q,linear,,B*S,768,768,56,encoder.layer.7.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,58,encode,7,encoder.layer.7.attention.k,linear,,B*S,768,768,56,encoder.layer.7.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,59,encode,7,encoder.layer.7.attention.v,linear,,B*S,768,768,56,encoder.layer.7.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,60,encode,7,encoder.layer.7.attention.qk,batched_matmul,B*heads,S,S,64,57;58,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,61,encode,7,encoder.layer.7.attention.pv,batched_matmul,B*heads,S,64,S,60;59,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,62,encode,7,encoder.layer.7.attention.output,linear,,B*S,768,768,61,encoder.layer.7.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,63,encode,7,encoder.layer.7.ffn.intermediate,linear,,B*S,3072,768,62,encoder.layer.7.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,64,encode,7,encoder.layer.7.ffn.output,linear,,B*S,768,3072,63,encoder.layer.7.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,65,encode,8,encoder.layer.8.attention.q,linear,,B*S,768,768,64,encoder.layer.8.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,66,encode,8,encoder.layer.8.attention.k,linear,,B*S,768,768,64,encoder.layer.8.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,67,encode,8,encoder.layer.8.attention.v,linear,,B*S,768,768,64,encoder.layer.8.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,68,encode,8,encoder.layer.8.attention.qk,batched_matmul,B*heads,S,S,64,65;66,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,69,encode,8,encoder.layer.8.attention.pv,batched_matmul,B*heads,S,64,S,68;67,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,70,encode,8,encoder.layer.8.attention.output,linear,,B*S,768,768,69,encoder.layer.8.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,71,encode,8,encoder.layer.8.ffn.intermediate,linear,,B*S,3072,768,70,encoder.layer.8.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,72,encode,8,encoder.layer.8.ffn.output,linear,,B*S,768,3072,71,encoder.layer.8.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,73,encode,9,encoder.layer.9.attention.q,linear,,B*S,768,768,72,encoder.layer.9.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,74,encode,9,encoder.layer.9.attention.k,linear,,B*S,768,768,72,encoder.layer.9.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,75,encode,9,encoder.layer.9.attention.v,linear,,B*S,768,768,72,encoder.layer.9.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,76,encode,9,encoder.layer.9.attention.qk,batched_matmul,B*heads,S,S,64,73;74,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,77,encode,9,encoder.layer.9.attention.pv,batched_matmul,B*heads,S,64,S,76;75,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,78,encode,9,encoder.layer.9.attention.output,linear,,B*S,768,768,77,encoder.layer.9.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,79,encode,9,encoder.layer.9.ffn.intermediate,linear,,B*S,3072,768,78,encoder.layer.9.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,80,encode,9,encoder.layer.9.ffn.output,linear,,B*S,768,3072,79,encoder.layer.9.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,81,encode,10,encoder.layer.10.attention.q,linear,,B*S,768,768,80,encoder.layer.10.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,82,encode,10,encoder.layer.10.attention.k,linear,,B*S,768,768,80,encoder.layer.10.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,83,encode,10,encoder.layer.10.attention.v,linear,,B*S,768,768,80,encoder.layer.10.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,84,encode,10,encoder.layer.10.attention.qk,batched_matmul,B*heads,S,S,64,81;82,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,85,encode,10,encoder.layer.10.attention.pv,batched_matmul,B*heads,S,64,S,84;83,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,86,encode,10,encoder.layer.10.attention.output,linear,,B*S,768,768,85,encoder.layer.10.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,87,encode,10,encoder.layer.10.ffn.intermediate,linear,,B*S,3072,768,86,encoder.layer.10.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,88,encode,10,encoder.layer.10.ffn.output,linear,,B*S,768,3072,87,encoder.layer.10.output.dense.weight,"[768,3072]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,89,encode,11,encoder.layer.11.attention.q,linear,,B*S,768,768,88,encoder.layer.11.attention.self.query.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,90,encode,11,encoder.layer.11.attention.k,linear,,B*S,768,768,88,encoder.layer.11.attention.self.key.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,91,encode,11,encoder.layer.11.attention.v,linear,,B*S,768,768,88,encoder.layer.11.attention.self.value.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,92,encode,11,encoder.layer.11.attention.qk,batched_matmul,B*heads,S,S,64,89;90,,,config+architecture,
models--sentence-transformers--all-mpnet-base-v2,93,encode,11,encoder.layer.11.attention.pv,batched_matmul,B*heads,S,64,S,92;91,,,config+architecture,softmax is a non-matmul dependency bridge
models--sentence-transformers--all-mpnet-base-v2,94,encode,11,encoder.layer.11.attention.output,linear,,B*S,768,768,93,encoder.layer.11.attention.output.dense.weight,"[768,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,95,encode,11,encoder.layer.11.ffn.intermediate,linear,,B*S,3072,768,94,encoder.layer.11.intermediate.dense.weight,"[3072,768]",config+architecture,
models--sentence-transformers--all-mpnet-base-v2,96,encode,11,encoder.layer.11.ffn.output,linear,,B*S,768,3072,95,encoder.layer.11.output.dense.weight,"[768,3072]",config+architecture,
